Frame_length_stored_into_the_capture_file_per_100msec,Length_per_100msec,L2CAP_count_per_100msec,HCI_ACL_count_per_100msec,HCI_EVT_count_per_100msec,Received_count_per_100msec,Sent_count_per_100msec,Command_Complete_count_per_100msec,Disconnect_complete_count_per_100msec,Class,,,
1722.72,1641.42,5.24,2.62,2.63,5.25,5.24,737,21,1,,,
1712.64,1632.03,5.21,2.6,2.59,5.2,5.2,737,21,1,,,
1732.74,1650.83,5.27,2.64,2.66,5.29,5.28,737,21,1,,,
1735.72,1653.96,5.28,2.64,2.63,5.27,5.28,737,21,1,,,
1686.42,1606.97,5.13,2.56,2.56,5.13,5.12,737,21,1,,,
1753.01,1669.61,5.33,2.67,2.72,5.38,5.38,739.17,21,1,,,
1755.39,1672.78,5.34,2.67,2.65,5.32,5.34,740,21,1,,,
1745.66,1663.34,5.31,2.65,2.66,5.32,5.3,740,21,1,,,
1726.02,1644.58,5.25,2.63,2.63,5.25,5.26,740,21,1,,,
1752.16,1669.61,5.33,2.66,2.66,5.33,5.32,740,21,1,,,
1755.52,1672.75,5.34,2.67,2.67,5.34,5.34,740,21,1,,,
1742.46,1660.23,5.3,2.65,2.66,5.31,5.3,740,21,1,,,
1755.44,1672.75,5.34,2.67,2.66,5.33,5.34,740,21,1,,,
1753.72,1671.04,5.33,2.67,2.67,5.33,5.34,740,21,1,,,
1754.05,1671.5,5.33,2.66,2.66,5.33,5.32,740,21,1,,,
1728.15,1646.54,5.25,2.63,2.65,5.27,5.27,740.27,21,1,,,
1738,1656.16,5.28,2.64,2.64,5.28,5.28,741,21,1,,,
1714.91,1634.22,5.21,2.6,2.6,5.21,5.2,741,21,1,,,
1715.1,1634.2,5.21,2.61,2.62,5.22,5.22,741,21,1,,,
1734.56,1653.02,5.27,2.63,2.62,5.26,5.26,741,21,1,,,
1758.24,1674.99,5.34,2.67,2.69,5.36,5.38,743.17,21,1,,,
1757.74,1674.97,5.34,2.67,2.67,5.34,5.34,744,21,1,,,
1751.69,1669.23,5.32,2.66,2.66,5.32,5.32,744,21,1,,,
1759.52,1676.75,5.34,2.67,2.67,5.34,5.34,744,21,1,,,
1759.51,1676.74,5.34,2.67,2.67,5.34,5.34,744,21,1,,,
1752.94,1670.48,5.32,2.66,2.66,5.32,5.32,744,21,1,,,
1759.53,1676.76,5.34,2.67,2.67,5.34,5.34,744,21,1,,,
1726.78,1645.4,5.24,2.62,2.64,5.26,5.24,744,21,1,,,
1739.91,1657.9,5.28,2.64,2.66,5.3,5.29,744.39,21,1,,,
1710.35,1629.76,5.19,2.6,2.61,5.2,5.2,745,21,1,,,
1744.89,1663.04,5.29,2.64,2.63,5.28,5.28,745,21,1,,,
1761.55,1678.78,5.34,2.67,2.67,5.34,5.34,745,21,1,,,
1712.21,1631.62,5.19,2.6,2.61,5.2,5.2,745,21,1,,,
1744.88,1663.03,5.29,2.64,2.63,5.28,5.28,745,21,1,,,
1762.19,1678.78,5.34,2.67,2.71,5.38,5.38,747.17,21,1,,,
1751.74,1669.29,5.31,2.66,2.67,5.32,5.32,748,21,1,,,
1764.71,1681.93,5.35,2.67,2.66,5.34,5.34,748,21,1,,,
1761.55,1678.78,5.34,2.67,2.67,5.34,5.34,748,21,1,,,
1761.57,1678.8,5.34,2.67,2.67,5.34,5.34,748,21,1,,,
1764.69,1681.91,5.35,2.67,2.66,5.34,5.34,748,21,1,,,
1713.99,1633.23,5.19,2.6,2.63,5.22,5.21,748.27,21,1,,,
1743.82,1661.98,5.28,2.64,2.64,5.28,5.28,749,21,1,,,
1766.87,1684.09,5.35,2.67,2.66,5.34,5.34,749,21,1,,,
1720.62,1636.87,5.2,2.61,2.6,5.2,5.21,749,21,1,,,
1737.5,1658.82,5.27,2.63,2.65,5.28,5.27,749,21,1,,,
1720.69,1640,5.21,2.6,2.6,5.21,5.2,749,21,1,,,
1764.28,1680.95,5.34,2.67,2.7,5.37,5.38,751.17,21,1,,,
1760.2,1674.59,5.32,2.67,2.66,5.32,5.33,752,21,1,,,
1757.41,1677.8,5.33,2.66,2.68,5.34,5.33,752,21,1,,,
1766.82,1684.04,5.35,2.67,2.66,5.34,5.34,752,21,1,,,
1758.01,1675.55,5.32,2.66,2.66,5.32,5.32,752,21,1,,,
1762.73,1680.05,5.33,2.67,2.67,5.33,5.34,752,21,1,,,
1759.32,1676.78,5.32,2.66,2.67,5.33,5.32,752,21,1,,,
1766.01,1683.24,5.34,2.67,2.67,5.34,5.34,752,21,1,,,
1765.87,1683.18,5.34,2.67,2.66,5.33,5.34,752,21,1,,,
1746.35,1664.34,5.28,2.64,2.66,5.3,5.29,752.39,21,1,,,
1745.96,1664.2,5.28,2.64,2.63,5.27,5.28,753,21,1,,,
1722.87,1642.18,5.21,2.6,2.6,5.21,5.2,753,21,1,,,
1756.31,1673.94,5.31,2.66,2.66,5.31,5.32,753,21,1,,,
1748.32,1666.56,5.28,2.64,2.63,5.27,5.28,753,21,1,,,
1724.97,1644.28,5.21,2.6,2.6,5.21,5.2,753,21,1,,,
1765.5,1682.1,5.33,2.67,2.72,5.38,5.38,755.17,21,1,,,
1767.43,1684.74,5.34,2.67,2.66,5.33,5.34,756,21,1,,,
1764.15,1681.6,5.33,2.66,2.66,5.33,5.32,756,21,1,,,
1764.28,1681.52,5.33,2.67,2.68,5.34,5.34,756,21,1,,,
1767.51,1684.82,5.34,2.67,2.66,5.33,5.34,756,21,1,,,
1126.48,1064.15,3.45,1.63,1.87,3.67,3.34,756.27,21.36,1,,,
167.53,157.29,0.49,0.25,0.26,0.5,0.5,757,22,1,,,
168.25,160.5,0.5,0.25,0.25,0.5,0.5,757,22,1,,,
165,157.29,0.49,0.26,0.25,0.52,0.48,757,22,1,,,
427.42,407.67,1.27,0.64,0.64,1.27,1.28,757,22,1,,,
504.75,481.5,1.5,0.75,0.75,1.5,1.5,757,22,1,,,
491.29,468.66,1.46,0.73,0.73,1.46,1.46,757,22,1,,,
495.23,471.87,1.47,0.73,0.77,1.51,1.5,759.2,22,1,,,
508.18,484.71,1.51,0.76,0.76,1.51,1.52,760,22,1,,,
491.29,468.66,1.46,0.73,0.73,1.46,1.46,760,22,1,,,
1182.67,1128.31,3.51,1.77,1.74,3.52,3.5,760,22,1,,,
1371.74,1308.51,4.07,2.04,2.05,4.08,4.08,760,22,1,,,
1425.44,1359.94,4.23,2.11,2.11,4.23,4.22,760,22,1,,,
1300.74,1240.99,3.86,1.93,1.92,3.85,3.86,760,22,1,,,
1381.7,1318.15,4.1,2.05,2.05,4.1,4.1,760,22,1,,,
1415.4,1350.3,4.2,2.1,2.1,4.2,4.2,760,22,1,,,
1408.74,1343.87,4.18,2.09,2.1,4.19,4.18,760,22,1,,,
1304.35,1244.21,3.87,1.94,1.95,3.88,3.89,760.39,22,1,,,
1368.21,1305.28,4.06,2.03,2.03,4.06,4.06,761,22,1,,,
1412.34,1347.54,4.19,2.09,2.08,4.18,4.18,761,22,1,,,
1755.09,1674.39,5.2,2.62,2.6,5.22,5.2,761,22,1,,,
1782,1700.16,5.28,2.64,2.64,5.28,5.28,761,22,1,,,
1714.5,1635.76,5.08,2.54,2.54,5.08,5.08,761,22,1,,,
1802.89,1719.48,5.34,2.67,2.71,5.38,5.38,763.17,22,1,,,
1795.51,1713.05,5.32,2.66,2.66,5.32,5.32,764,22,1,,,
1792.25,1709.8,5.31,2.66,2.67,5.32,5.32,764,22,1,,,
1798.84,1716.27,5.33,2.68,2.65,5.34,5.32,764,22,1,,,
1802.25,1719.48,5.34,2.67,2.67,5.34,5.34,764,22,1,,,
1792.8,1710.35,5.31,2.66,2.67,5.32,5.32,764,22,1,,,
1806.82,1724.04,5.35,2.67,2.66,5.34,5.34,764,22,1,,,
1803.58,1720.81,5.34,2.67,2.67,5.34,5.34,764,22,1,,,
1793.6,1711.15,5.31,2.66,2.67,5.32,5.32,764,22,1,,,
1783.49,1701.48,5.28,2.64,2.66,5.3,5.29,764.26,22,1,,,
1786.94,1704.7,5.29,2.67,2.66,5.32,5.3,765,22,1,,,
1766.27,1685.35,5.23,2.61,2.6,5.22,5.22,765,22,1,,,
1776.57,1695.04,5.26,2.63,2.63,5.26,5.26,765,22,1,,,
1753.08,1672.49,5.19,2.6,2.61,5.2,5.2,765,22,1,,,
1783.32,1701.48,5.28,2.64,2.64,5.28,5.28,765,22,1,,,
1807.46,1724.04,5.35,2.67,2.7,5.38,5.38,767.18,22,1,,,
1793.57,1711.12,5.31,2.66,2.67,5.32,5.32,768,22,1,,,
1803.93,1721.16,5.34,2.67,2.67,5.34,5.34,768,22,1,,,
1808.66,1725.88,5.35,2.67,2.66,5.34,5.34,768,22,1,,,
1799.4,1716.94,5.32,2.66,2.66,5.32,5.32,768,22,1,,,
1803.46,1720.7,5.33,2.67,2.68,5.34,5.34,768,22,1,,,
1809.94,1727.16,5.35,2.67,2.66,5.34,5.34,768,22,1,,,
1799.94,1717.48,5.32,2.66,2.66,5.32,5.32,768,22,1,,,
1803.44,1720.68,5.33,2.67,2.68,5.34,5.34,768,22,1,,,
1809.96,1727.18,5.35,2.67,2.66,5.34,5.34,768,22,1,,,
1783.26,1701.34,5.27,2.64,2.66,5.29,5.29,768.39,22,1,,,
1759.36,1678.68,5.2,2.6,2.61,5.21,5.2,769,22,1,,,
1779.59,1698.14,5.26,2.63,2.62,5.25,5.26,769,22,1,,,
1759.32,1678.72,5.2,2.6,2.6,5.2,5.2,769,22,1,,,
1786.72,1704.7,5.28,2.66,2.65,5.31,5.28,769,22,1,,,
1787.94,1706.18,5.28,2.64,2.63,5.27,5.28,769,22,1,,,
1805.55,1722.36,5.33,2.66,2.7,5.37,5.36,771.17,22,1,,,
1805.12,1722.36,5.33,2.67,2.68,5.34,5.34,772,22,1,,,
1808.27,1725.58,5.34,2.67,2.66,5.33,5.34,772,22,1,,,
1804.89,1722.34,5.33,2.66,2.66,5.33,5.32,772,22,1,,,
1805.1,1722.34,5.33,2.67,2.68,5.34,5.34,772,22,1,,,
1808.23,1725.54,5.34,2.67,2.66,5.33,5.34,772,22,1,,,
1804.92,1722.37,5.33,2.66,2.66,5.33,5.32,772,22,1,,,
1805.11,1722.35,5.33,2.67,2.68,5.34,5.34,772,22,1,,,
1809.91,1727.22,5.34,2.67,2.66,5.33,5.34,772,22,1,,,
1779.66,1698.35,5.25,2.62,2.62,5.25,5.24,772,22,1,,,
1759.75,1678.99,5.19,2.6,2.63,5.22,5.21,772.27,22,1,,,
1789.84,1708.08,5.28,2.64,2.63,5.27,5.28,773,22,1,,,
1806.79,1724.24,5.33,2.66,2.66,5.33,5.32,773,22,1,,,
1769.59,1688.68,5.22,2.61,2.61,5.22,5.22,773,22,1,,,
1769.39,1688.64,5.22,2.61,2.59,5.2,5.22,773,22,1,,,
1770.38,1689.47,5.22,2.61,2.61,5.22,5.22,773,22,1,,,
1809.57,1726.25,5.33,2.67,2.71,5.37,5.38,775.17,22,1,,,
1808.94,1726.39,5.33,2.66,2.66,5.33,5.32,776,22,1,,,
1812.33,1729.56,5.34,2.67,2.67,5.34,5.34,776,22,1,,,
1805.53,1723.07,5.32,2.66,2.66,5.32,5.32,776,22,1,,,
1809.04,1726.36,5.33,2.67,2.67,5.33,5.34,776,22,1,,,
1808.81,1726.26,5.33,2.66,2.66,5.33,5.32,776,22,1,,,
1812.37,1729.6,5.34,2.67,2.67,5.34,5.34,776,22,1,,,
1809.06,1726.38,5.33,2.67,2.67,5.33,5.34,776,22,1,,,
1808.82,1726.27,5.33,2.66,2.66,5.33,5.32,776,22,1,,,
1792.11,1710.1,5.28,2.64,2.66,5.3,5.29,776.4,22,1,,,
1785.18,1703.65,5.26,2.63,2.63,5.26,5.26,777,22,1,,,
1771.6,1690.69,5.22,2.61,2.61,5.22,5.22,777,22,1,,,
1744.74,1664.81,5.14,2.59,2.59,5.18,5.14,777,22,1,,,
1805.49,1723.11,5.32,2.66,2.65,5.31,5.32,777,22,1,,,
1771.61,1690.7,5.22,2.61,2.61,5.22,5.22,777,22,1,,,
1806.17,1723.07,5.32,2.66,2.7,5.36,5.36,779.17,22,1,,,
1813.55,1730.78,5.34,2.67,2.67,5.34,5.34,780,22,1,,,
1814.52,1731.75,5.34,2.67,2.67,5.34,5.34,780,22,1,,,
1807.72,1725.26,5.32,2.66,2.66,5.32,5.32,780,22,1,,,
1814.56,1731.79,5.34,2.67,2.67,5.34,5.34,780,22,1,,,
1804.48,1722.03,5.31,2.66,2.67,5.32,5.32,780,22,1,,,
1817.74,1735.04,5.35,2.67,2.65,5.33,5.34,780,22,1,,,
1814.5,1731.73,5.34,2.67,2.67,5.34,5.34,780,22,1,,,
1804.46,1722.01,5.31,2.66,2.67,5.32,5.32,780,22,1,,,
1797.59,1715.57,5.29,2.64,2.65,5.3,5.29,780.27,22,1,,,
1814.47,1731.78,5.34,2.67,2.66,5.33,5.34,781,22,1,,,
1750.42,1670.11,5.15,2.6,2.62,5.21,5.16,781,22,1,,,
1797.43,1715.58,5.29,2.64,2.63,5.28,5.28,781,22,1,,,
1766.88,1686.36,5.2,2.6,2.59,5.19,5.2,781,22,1,,,
1784.02,1702.5,5.25,2.63,2.64,5.26,5.26,781,22,1,,,
1818.5,1735.08,5.35,2.67,2.7,5.38,5.38,783.17,22,1,,,
1815.38,1732.61,5.34,2.67,2.67,5.34,5.34,784,22,1,,,
1803.29,1721.06,5.3,2.65,2.66,5.31,5.3,784,22,1,,,
1806.72,1724.27,5.31,2.66,2.67,5.32,5.32,784,22,1,,,
1816.79,1734.02,5.34,2.67,2.67,5.34,5.34,784,22,1,,,
1820.1,1737.32,5.35,2.67,2.66,5.34,5.34,784,22,1,,,
1806.75,1724.3,5.31,2.66,2.67,5.32,5.32,784,22,1,,,
1816.81,1734.04,5.34,2.67,2.67,5.34,5.34,784,22,1,,,
1820.04,1737.26,5.35,2.67,2.66,5.34,5.34,784,22,1,,,
1810.09,1727.63,5.32,2.66,2.66,5.32,5.32,784,22,1,,,
1795.21,1713.21,5.27,2.64,2.67,5.3,5.29,784.4,22,1,,,
1781.52,1700.6,5.23,2.61,2.6,5.22,5.22,785,22,1,,,
1791.96,1710.43,5.26,2.63,2.63,5.26,5.26,785,22,1,,,
1791.36,1709.91,5.26,2.63,2.62,5.25,5.26,785,22,1,,,
1805.14,1722.99,5.3,2.65,2.65,5.3,5.3,785,22,1,,,
1791.43,1709.9,5.26,2.63,2.63,5.26,5.26,785,22,1,,,
1816.09,1732.69,5.33,2.67,2.72,5.38,5.38,787.17,22,1,,,
1818.63,1735.86,5.34,2.67,2.67,5.34,5.34,788,22,1,,,
1818.63,1735.94,5.34,2.67,2.66,5.33,5.34,788,22,1,,,
1811.92,1729.38,5.32,2.66,2.67,5.33,5.32,788,22,1,,,
1117.36,1056.74,3.28,1.56,1.85,3.55,3.25,789.45,22.39,1,,,
164.06,153.74,0.51,0.23,0.26,0.52,0.48,793,23,1,,,
174.25,166.5,0.5,0.25,0.25,0.5,0.5,793,23,1,,,
173.95,163.17,0.49,0.27,0.24,0.51,0.49,793,23,1,,,
160.95,153.18,0.46,0.23,0.27,0.5,0.5,795.78,23,1,,,
174.25,166.5,0.5,0.25,0.25,0.5,0.5,796,23,1,,,
173.68,166.5,0.5,0.24,0.26,0.51,0.49,796,23,1,,,
170.88,163.17,0.49,0.26,0.25,0.5,0.5,796,23,1,,,
365.86,349.65,1.05,0.52,0.52,1.05,1.04,796,23,1,,,
844.18,806.7,2.42,1.22,1.2,2.42,2.42,796,23,1,,,
1291.3,1233.95,3.7,1.85,1.85,3.7,3.7,796,23,1,,,
1221.66,1167.24,3.5,1.75,1.77,3.52,3.51,796.27,23,1,,,
1246.08,1190.6,3.57,1.79,1.8,3.58,3.58,797,23,1,,,
1315.67,1257.3,3.77,1.88,1.88,3.77,3.76,797,23,1,,,
1354.12,1293.98,3.88,1.94,1.94,3.88,3.88,797,23,1,,,
1242.44,1187.26,3.56,1.78,1.78,3.56,3.56,797,23,1,,,
1239.11,1183.92,3.55,1.8,1.78,3.57,3.56,797,23,1,,,
1215.08,1160.58,3.48,1.74,1.77,3.51,3.52,799.17,23,1,,,
1210.97,1157.25,3.47,1.73,1.73,3.47,3.46,800,23,1,,,
1263.45,1207.26,3.62,1.81,1.82,3.63,3.62,800,23,1,,,
1280.9,1223.95,3.67,1.84,1.84,3.67,3.68,800,23,1,,,
1270.28,1213.94,3.64,1.82,1.81,3.63,3.64,800,23,1,,,
1186.6,1133.9,3.4,1.7,1.7,3.4,3.4,800,23,1,,,
1162.19,1110.56,3.33,1.66,1.67,3.34,3.32,800,23,1,,,
1214.49,1160.71,3.48,1.74,1.72,3.46,3.48,800,23,1,,,
1835.01,1753.49,5.25,2.63,2.64,5.26,5.26,800,23,1,,,
1852.49,1770.24,5.3,2.67,2.65,5.32,5.3,800,23,1,,,
1845.53,1763.52,5.28,2.64,2.66,5.3,5.29,800.4,23,1,,,
1831.36,1750.14,5.24,2.62,2.62,5.24,5.24,801,23,1,,,
1803.42,1723.44,5.16,2.58,2.58,5.16,5.16,801,23,1,,,
1743.86,1666.66,4.99,2.49,2.48,4.98,4.98,801,23,1,,,
1747.51,1670.01,5,2.5,2.5,5,5,801,23,1,,,
1775.45,1696.71,5.08,2.54,2.54,5.08,5.08,801,23,1,,,
1730.83,1653.32,4.95,2.48,2.53,5,5,803.18,23,1,,,
1768.37,1690.02,5.06,2.53,2.52,5.05,5.06,804,23,1,,,
1855.79,1773.55,5.31,2.65,2.65,5.31,5.3,804,23,1,,,
1814.04,1733.45,5.19,2.6,2.61,5.2,5.2,804,23,1,,,
1834.72,1753.49,5.25,2.62,2.61,5.24,5.24,804,23,1,,,
1789.46,1710.1,5.12,2.56,2.56,5.12,5.12,804,23,1,,,
1813.52,1733.31,5.18,2.59,2.58,5.17,5.18,804,23,1,,,
1846.05,1764.14,5.27,2.64,2.66,5.29,5.28,804,23,1,,,
1862.71,1777.48,5.31,2.66,2.63,5.29,5.31,804,23,1,,,
1863.83,1784.22,5.33,2.66,2.68,5.34,5.33,804,23,1,,,
1849.49,1767.48,5.28,2.64,2.66,5.3,5.29,804.26,23,1,,,
1827.83,1744.07,5.21,2.61,2.59,5.2,5.21,805,23,1,,,
1839.24,1760.78,5.26,2.62,2.64,5.27,5.25,805,23,1,,,
1852.97,1770.83,5.29,2.65,2.66,5.3,5.3,805,23,1,,,
1821.3,1740.68,5.2,2.62,2.59,5.21,5.2,805,23,1,,,
1845.78,1764.16,5.27,2.63,2.63,5.27,5.26,805,23,1,,,
1867.58,1784.18,5.33,2.67,2.72,5.38,5.38,807.17,23,1,,,
1859.73,1777.57,5.31,2.65,2.64,5.3,5.3,808,23,1,,,
1859.88,1777.51,5.31,2.66,2.66,5.31,5.32,808,23,1,,,
1870.23,1787.54,5.34,2.67,2.66,5.33,5.34,808,23,1,,,
1842.51,1760.82,5.26,2.63,2.65,5.28,5.26,808,23,1,,,
1849.32,1767.48,5.28,2.64,2.64,5.28,5.28,808,23,1,,,
1842.19,1760.74,5.26,2.63,2.62,5.25,5.26,808,23,1,,,
1838.68,1757.45,5.25,2.62,2.61,5.24,5.24,808,23,1,,,
1795.66,1716.23,5.11,2.56,2.58,5.13,5.12,808,23,1,,,
1841.8,1760.56,5.24,2.64,2.61,5.25,5.24,808,23,1,,,
1852.5,1770.79,5.27,2.63,2.64,5.28,5.27,808.4,23,1,,,
1820.77,1740.48,5.18,2.59,2.59,5.18,5.18,809,23,1,,,
1866.54,1784.17,5.31,2.66,2.66,5.31,5.32,809,23,1,,,
1824.29,1743.83,5.19,2.59,2.6,5.2,5.18,809,23,1,,,
1845.27,1763.91,5.25,2.63,2.62,5.24,5.26,809,23,1,,,
1789.1,1710.27,5.09,2.54,2.54,5.09,5.08,809,23,1,,,
1680.94,1606.13,4.78,2.39,2.44,4.83,4.82,811.17,23,1,,,
1882.19,1799.42,5.34,2.67,2.67,5.34,5.34,812,23,1,,,
1855.02,1773.49,5.26,2.63,2.63,5.26,5.26,812,23,1,,,
1883.11,1800.34,5.34,2.67,2.67,5.34,5.34,812,23,1,,,
1869.17,1787.02,5.3,2.65,2.65,5.3,5.3,812,23,1,,,
1862.08,1780.24,5.28,2.64,2.64,5.28,5.28,812,23,1,,,
1872.86,1790.41,5.31,2.66,2.67,5.32,5.32,812,23,1,,,
1872.56,1790.4,5.31,2.65,2.64,5.3,5.3,812,23,1,,,
1869.06,1786.91,5.3,2.65,2.65,5.3,5.3,812,23,1,,,
1862.03,1780.27,5.28,2.64,2.63,5.27,5.28,812,23,1,,,
1834.06,1753.21,5.2,2.6,2.63,5.23,5.21,812.27,23,1,,,
1826.81,1746.52,5.18,2.59,2.59,5.18,5.18,813,23,1,,,
1849.3,1765.24,5.22,2.62,2.61,5.22,5.23,813,23,1,,,
1843.72,1765.96,5.22,2.6,2.61,5.22,5.21,813,23,1,,,
1853.6,1772.46,5.24,2.62,2.61,5.23,5.24,813,23,1,,,
1825.54,1745.56,5.16,2.58,2.58,5.16,5.16,813,23,1,,,
1868.78,1786.3,5.28,2.64,2.68,5.32,5.32,815.17,23,1,,,
1853.58,1772.36,5.24,2.62,2.62,5.24,5.24,816,23,1,,,
1818.73,1739.06,5.14,2.57,2.57,5.14,5.14,816,23,1,,,
1853.68,1772.46,5.24,2.62,2.62,5.24,5.24,816,23,1,,,
1861.08,1779.55,5.26,2.63,2.63,5.26,5.26,816,23,1,,,
1797.22,1718.32,5.08,2.54,2.56,5.1,5.08,816,23,1,,,
1648.6,1576.45,4.66,2.33,2.32,4.65,4.66,816,23,1,,,
1811.37,1732.09,5.12,2.56,2.55,5.11,5.12,816,23,1,,,
1782.52,1704.71,5.02,2.51,2.51,5.02,5.02,816,23,1,,,
1882.21,1800.06,5.3,2.65,2.65,5.3,5.3,816,23,1,,,
1857.59,1776.21,5.23,2.62,2.65,5.26,5.25,816.4,23,1,,,
1892.7,1810.23,5.33,2.66,2.65,5.32,5.32,817,23,1,,,
1843.16,1762.57,5.19,2.6,2.61,5.2,5.2,817,23,1,,,
1867.91,1786.3,5.26,2.63,2.64,5.27,5.26,817,23,1,,,
1790.08,1711.96,5.04,2.52,2.52,5.04,5.04,817,23,1,,,
1896.23,1813.46,5.34,2.67,2.67,5.34,5.34,817,23,1,,,
1854.33,1772.86,5.22,2.61,2.64,5.25,5.26,819.17,23,1,,,
1896.33,1813.56,5.34,2.67,2.67,5.34,5.34,820,23,1,,,
1882.15,1799.92,5.3,2.65,2.66,5.31,5.3,820,23,1,,,
1900.07,1817.29,5.35,2.67,2.66,5.34,5.34,820,23,1,,,
1888.43,1806.36,5.3,2.65,2.64,5.29,5.3,820,23,1,,,
1898.95,1816.19,5.33,2.67,2.68,5.34,5.34,820,23,1,,,
1898.83,1816.28,5.33,2.66,2.66,5.33,5.32,820,23,1,,,
1895.47,1813.01,5.32,2.66,2.66,5.32,5.32,820,23,1,,,
1899.05,1816.29,5.33,2.67,2.68,5.34,5.34,820,23,1,,,
1906.19,1823.41,5.35,2.67,2.66,5.34,5.34,820,23,1,,,
1874.02,1792.32,5.26,2.63,2.65,5.28,5.27,820.27,23,1,,,
1845.53,1765.4,5.18,2.59,2.57,5.16,5.18,821,23,1,,,
1891.86,1809.33,5.31,2.66,2.68,5.33,5.32,821,23,1,,,
1884.72,1802.87,5.29,2.64,2.63,5.28,5.28,821,23,1,,,
1831.11,1751.36,5.14,2.57,2.58,5.15,5.14,821,23,1,,,
1742.4,1666.41,4.89,2.46,2.46,4.91,4.9,821,23,1,,,
1849.49,1768.63,5.19,2.59,2.61,5.21,5.22,823.17,23,1,,,
1823.5,1744.15,5.11,2.56,2.57,5.12,5.12,824,23,1,,,
1908.41,1825.72,5.34,2.67,2.66,5.33,5.34,824,23,1,,,
1829.59,1750.46,5.12,2.5,2.56,5.18,5.02,824,23.03,1,,,
131.76,121.16,0.42,0.2,0.34,0.58,0.42,825,24,1,,,
184.75,177,0.5,0.25,0.25,0.5,0.5,825,24,1,,,
181.17,173.46,0.49,0.26,0.25,0.52,0.48,825,24,1,,,
170.61,162.84,0.46,0.23,0.27,0.5,0.5,827.22,24,1,,,
184.75,177,0.5,0.25,0.25,0.5,0.5,828,24,1,,,
218.07,208.86,0.59,0.3,0.3,0.59,0.6,828,24,1,,,
498.76,477.9,1.35,0.67,0.67,1.35,1.34,828,24,1,,,
506.38,484.98,1.37,0.71,0.69,1.39,1.38,828,24,1,,,
498.89,477.9,1.35,0.68,0.68,1.35,1.36,828,24,1,,,
501.44,477.9,1.35,0.69,0.68,1.38,1.34,828,24,1,,,
506.28,484.98,1.37,0.69,0.69,1.37,1.38,828,24,1,,,
588.01,563.16,1.59,0.81,0.81,1.63,1.59,828.27,24,1,,,
1035.92,992.6,2.8,1.4,1.39,2.79,2.8,829,24,1,,,
976.88,935.88,2.64,1.32,1.33,2.65,2.64,829,24,1,,,
958.37,918.16,2.59,1.3,1.3,2.59,2.6,829,24,1,,,
943.35,903.97,2.55,1.27,1.26,2.54,2.54,829,24,1,,,
980.75,939.43,2.65,1.35,1.34,2.68,2.66,829,24,1,,,
921.87,882.7,2.49,1.24,1.28,2.53,2.52,831.17,24,1,,,
1010.26,967.78,2.73,1.39,1.37,2.75,2.74,832,24,1,,,
965.64,925.25,2.61,1.3,1.3,2.61,2.6,832,24,1,,,
991.6,950.06,2.68,1.34,1.34,2.68,2.68,832,24,1,,,
962,921.7,2.6,1.3,1.3,2.6,2.6,832,24,1,,,
1006.69,964.69,2.72,1.36,1.34,2.7,2.72,832,24,1,,,
1735.55,1662.96,4.68,2.35,2.34,4.69,4.68,832,24,1,,,
1665.12,1595.46,4.49,2.25,2.25,4.49,4.5,832,24,1,,,
1828.13,1751.78,4.93,2.46,2.46,4.93,4.92,832,24,1,,,
1980.25,1897.48,5.34,2.67,2.67,5.34,5.34,832,24,1,,,
1947.21,1865.52,5.25,2.63,2.66,5.28,5.27,832.4,24,1,,,
1557.58,1492.4,4.2,2.1,2.11,4.21,4.2,833,24,1,,,
1802.17,1726.92,4.86,2.43,2.42,4.85,4.86,833,24,1,,,
1546.29,1481.72,4.17,2.08,2.08,4.17,4.16,833,24,1,,,
1611.78,1544.59,4.34,2.17,2.16,4.33,4.34,833,24,1,,,
1643.17,1574.66,4.42,2.21,2.21,4.42,4.42,833,24,1,,,
1640.21,1571.07,4.41,2.21,2.26,4.46,4.46,835.17,24,1,,,
1825.02,1749.14,4.91,2.45,2.43,4.89,4.9,836,24,1,,,
1974.17,1891.72,5.31,2.66,2.67,5.32,5.32,836,24,1,,,
1929.29,1848.91,5.19,2.59,2.59,5.19,5.18,836,24,1,,,
1858.7,1781.28,5,2.5,2.49,4.99,5,836,24,1,,,
1676.76,1606.63,4.51,2.26,2.28,4.53,4.52,836,24,1,,,
1531.6,1467.82,4.12,2.06,2.05,4.11,4.12,836,24,1,,,
1770.17,1696.61,4.75,2.37,2.37,4.75,4.74,836,24,1,,,
1833.74,1757.48,4.92,2.46,2.46,4.92,4.92,836,24,1,,,
1584.11,1518.09,4.25,2.13,2.14,4.26,4.26,836,24,1,,,
1770.36,1696.71,4.75,2.37,2.38,4.76,4.75,836.26,24,1,,,
1967.8,1885.96,5.28,2.64,2.64,5.28,5.28,837,24,1,,,
1923.12,1843.22,5.16,2.58,2.57,5.15,5.16,837,24,1,,,
1811.47,1735.98,4.86,2.43,2.45,4.88,4.86,837,24,1,,,
1710.64,1639.51,4.59,2.3,2.29,4.58,4.6,837,24,1,,,
1747.8,1675.25,4.69,2.34,2.33,4.68,4.68,837,24,1,,,
1435.85,1375.31,3.85,1.93,1.99,3.91,3.9,839.17,24,1,,,
1816.73,1741.39,4.87,2.43,2.42,4.86,4.86,840,24,1,,,
1803.2,1728.27,4.83,2.42,2.42,4.83,4.84,840,24,1,,,
